date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Aug 26 2013,$1.220,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634601,Stan Wawrinka,US Open Slam,Novak Djokovic,Stan Wawrinka,Novak Djokovic,Semi Final,249,9,67,69,56,29,56,21,38,46,29,40,180,138,64,40,8,50,71,50,31,,56,57,69,26,41,188,149,60,36,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634601
Mar 17 2014,$1.033,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=2&p=D643,Jeremy Chardy,ATP World Tour Masters 1000 Miami,Novak Djokovic,Jeremy Chardy,Novak Djokovic,R64,85,8,67,70,52,28,52,100,,,,,,,64,44,2,51,72,37,29,,33,,,,,,,55,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=2&p=D643
Mar 17 2014,$1.578,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=7&p=D643,Roger Federer,ATP World Tour Masters 1000 Indian Wells,Novak Djokovic,Roger Federer,Novak Djokovic,F,132,6,64,75,50,29,50,33,,,,,,,66,34,6,63,70,56,24,,66,,,,,,,65,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=7&p=D643
Aug 26 2013,$1.040,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634501,Mikhail Youzhny,US Open Slam,Novak Djokovic,Mikhail Youzhny,Novak Djokovic,Quarter Final,154,5,68,70,58,47,58,58,32,45,27,39,177,138,66,47,2,56,53,52,30,,20,15,31,10,21,175,146,53,34,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634501
Aug 26 2013,$1.014,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634401,Marcel Granollers,US Open Slam,Novak Djokovic,Marcel Granollers,Novak Djokovic,Round of 16,79,2,72,84,87,52,87,50,34,15,28,30,175,141,85,59,2,48,48,33,16,,0,8,20,8,25,178,146,41,15,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634401
Mar 3 2014,$1.219,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=6&p=D643,John Isner,ATP World Tour Masters 1000 Indian Wells,Novak Djokovic,John Isner,Novak Djokovic,S,144,7,68,74,51,37,51,41,,,,,,,67,42,8,68,62,44,25,,33,,,,,,,57,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=6&p=D643
Mar 3 2014,$1.065,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=5&p=D643,Julien Benneteau,ATP World Tour Masters 1000 Indian Wells,Novak Djokovic,Julien Benneteau,Novak Djokovic,Q,69,7,65,92,57,35,57,26,,,,,,,80,51,2,53,64,30,7,,0,,,,,,,48,19,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=5&p=D643
Mar 3 2014,$1.198,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=4&p=D643,Marin Cilic,ATP World Tour Masters 1000 Indian Wells,Novak Djokovic,Marin Cilic,Novak Djokovic,R16,105,2,55,72,56,21,56,42,,,,,,,65,35,13,58,78,44,27,,50,,,,,,,64,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=4&p=D643
Mar 3 2014,$1.009,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=3&p=D643,Alejandro Gonzalez,ATP World Tour Masters 1000 Indian Wells,Novak Djokovic,Alejandro Gonzalez,Novak Djokovic,R32,97,7,78,78,64,34,64,33,,,,,,,75,44,3,55,66,42,22,,100,,,,,,,55,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=3&p=D643
Aug 26 2013,$1.004,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634301,Joao Sousa,US Open Slam,Novak Djokovic,Joao Sousa,Novak Djokovic,Round of 32,100,3,68,79,67,44,67,62,34,26,22,30,175,143,75,57,2,59,56,26,21,,50,10,27,10,21,175,140,43,25,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634301
