date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Aug 26 2013,$1.035,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634316,Ivan Dodig,US Open Slam,Rafael Nadal,Ivan Dodig,Rafael Nadal,Round of 32,128,3,65,80,74,28,74,57,37,26,14,17,172,136,78,39,6,52,72,50,20,,0,19,28,13,27,185,149,61,22,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634316
Aug 26 2013,$1.010,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634232,Rogerio Dutra Silva,US Open Slam,Rafael Nadal,Rogerio Dutra Silva,Rafael Nadal,Round of 64,92,3,69,81,65,52,65,57,30,15,9,10,173,144,76,57,2,58,48,38,19,,0,9,22,4,12,173,143,43,24,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634232
Aug 26 2013,$1.016,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634164,Ryan Harrison,US Open Slam,Rafael Nadal,Ryan Harrison,Rafael Nadal,Round of 128,126,3,72,82,55,28,55,71,28,21,25,31,175,141,75,45,11,62,72,29,18,,0,28,34,12,21,188,149,55,25,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634164
Feb 17 2014,$1.183,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=7&p=N409,Alexandr Dolgopolov,Rio de Janeiro,Rafael Nadal,Alexandr Dolgopolov,Rafael Nadal,F,101,3,63,79,56,26,56,66,,,,,,,70,41,10,44,73,45,20,,25,,,,,,,58,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=7&p=N409
Feb 17 2014,$1.028,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=6&p=N409,Pablo Andujar,Rio de Janeiro,Rafael Nadal,Pablo Andujar,Rafael Nadal,S,167,4,59,72,44,32,44,50,,,,,,,61,34,0,76,67,59,27,,21,,,,,,,65,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=6&p=N409
Aug 12 2013,$1.234,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=7&p=N409,John Isner,ATP World Tour Masters 1000 Cincinnati,Rafael Nadal,John Isner,Rafael Nadal,F,115,6,72,83,71,25,71,0,,,,,,,80,27,11,76,74,68,16,,0,,,,,,,72,19,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=7&p=N409
Aug 12 2013,$1.343,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=6&p=N409,Tomas Berdych,ATP World Tour Masters 1000 Cincinnati,Rafael Nadal,Tomas Berdych,Rafael Nadal,S,126,7,71,75,60,17,60,50,,,,,,,71,38,6,52,82,38,24,,16,,,,,,,61,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=6&p=N409
Aug 12 2013,$1.318,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=5&p=N409,Roger Federer,ATP World Tour Masters 1000 Cincinnati,Rafael Nadal,Roger Federer,Rafael Nadal,Q,134,3,73,73,60,32,60,22,,,,,,,70,34,4,63,67,62,26,,50,,,,,,,65,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=5&p=N409
Feb 17 2014,$1.018,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=5&p=N409,Joao Sousa,Rio de Janeiro,Rafael Nadal,Joao Sousa,Rafael Nadal,Q,76,4,70,72,50,43,50,50,,,,,,,65,57,1,52,56,25,27,,0,,,,,,,42,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=5&p=N409
Aug 12 2013,$1.168,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=4&p=N409,Grigor Dimitrov,ATP World Tour Masters 1000 Cincinnati,Rafael Nadal,Grigor Dimitrov,Rafael Nadal,R16,122,4,73,70,47,29,47,50,,,,,,,64,39,12,65,70,41,29,,40,,,,,,,60,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=4&p=N409
