date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Feb 24 2014,$1.384,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=5&p=BA47,Jo-Wilfried Tsonga,Dubai,Tomas Berdych,Jo-Wilfried Tsonga,Tomas Berdych,Q,88,3,62,75,62,17,62,28,,,,,,,70,37,5,47,82,43,25,,0,,,,,,,62,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=5&p=BA47
Feb 24 2014,$1.082,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=4&p=BA47,Sergiy Stakhovsky,Dubai,Tomas Berdych,Sergiy Stakhovsky,Tomas Berdych,R16,57,1,37,80,68,47,68,55,,,,,,,72,55,2,47,52,38,20,,100,,,,,,,45,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=4&p=BA47
Feb 24 2014,$1.041,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=3&p=BA47,Marius Copil,Dubai,Tomas Berdych,Marius Copil,Tomas Berdych,R32,79,3,55,93,58,28,58,28,,,,,,,77,41,8,52,71,43,6,,0,,,,,,,58,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=3&p=BA47
Feb 10 2014,$1.472,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=7&p=BA47,Marin Cilic,Rotterdam,Tomas Berdych,Marin Cilic,Tomas Berdych,F,76,9,55,82,69,25,69,75,,,,,,,76,40,8,53,75,41,17,,0,,,,,,,59,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=7&p=BA47
Feb 10 2014,$1.574,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=6&p=BA47,Ernests Gulbis,Rotterdam,Tomas Berdych,Ernests Gulbis,Tomas Berdych,S,66,7,69,86,37,33,37,100,,,,,,,71,41,4,58,66,47,13,,0,,,,,,,58,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=6&p=BA47
Feb 10 2014,$1.366,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=5&p=BA47,Jerzy Janowicz,Rotterdam,Tomas Berdych,Jerzy Janowicz,Tomas Berdych,Q,148,13,60,76,56,26,56,33,,,,,,,68,40,13,58,73,39,23,,25,,,,,,,59,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=5&p=BA47
Feb 10 2014,$1.105,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=4&p=BA47,Nicolas Mahut,Rotterdam,Tomas Berdych,Nicolas Mahut,Tomas Berdych,R16,72,10,62,87,73,31,73,66,,,,,,,82,39,6,62,68,47,12,,0,,,,,,,60,17,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=4&p=BA47
Feb 10 2014,$1.132,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=3&p=BA47,Andreas Seppi,Rotterdam,Tomas Berdych,Andreas Seppi,Tomas Berdych,R32,66,9,72,87,75,38,75,30,,,,,,,83,44,2,63,61,45,12,,0,,,,,,,55,16,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=3&p=BA47
Jan 13 2014,$2.145,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704602,Stan Wawrinka,Australian Open Slam,Tomas Berdych,Stan Wawrinka,Stan Wawrinka,Semi Final,211,21,62,82,57,18,57,0,60,49,23,31,195,152,72,28,18,61,82,56,18,43,25,57,49,14,18,189,154,72,28,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704602
Jan 13 2014,$1.554,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704503,David Ferrer,Australian Open Slam,Tomas Berdych,David Ferrer,Tomas Berdych,Quarter Final,184,10,52,78,44,36,44,38,43,62,18,28,194,151,61,42,2,61,64,50,22,,25,30,46,12,13,167,141,58,39,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704503
