date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Mar 3 2014,$1.081,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=2&p=MC10,Lukas Rosol,ATP World Tour Masters 1000 Indian Wells,Andy Murray,Lukas Rosol,Andy Murray,R64,106,4,61,71,61,25,61,62,,,,,,,67,43,5,48,74,39,28,,50,,,,,,,56,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=2&p=MC10
Mar 18 2013,$1.128,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=2&p=MC10,Bernard Tomic,ATP World Tour Masters 1000 Miami,Andy Murray,Bernard Tomic,Andy Murray,R64,57,8,70,80,60,42,60,80,,,,,,,74,51,3,57,57,36,20,,0,,,,,,,48,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=2&p=MC10
Mar 18 2013,$1.543,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=5&p=D683,Juan Martin del Potro,ATP World Tour Masters 1000 Indian Wells,Andy Murray,Juan Martin Del Potro,Juan Martin Del Potro,Q,153,8,57,71,43,23,43,0,,,,,,,59,32,3,56,76,55,28,,36,,,,,,,67,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=5&p=D683
Feb 24 2014,$1.498,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=6&p=D875,Grigor Dimitrov,Acapulco,Andy Murray,Grigor Dimitrov,Grigor Dimitrov,S,175,4,66,79,54,20,54,50,,,,,,,70,29,5,69,79,48,20,,28,,,,,,,70,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=6&p=D875
Feb 24 2014,$1.155,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=5&p=MC10,Gilles Simon,Acapulco,Andy Murray,Gilles Simon,Andy Murray,Q,155,5,53,68,44,45,44,100,,,,,,,57,44,2,56,54,55,31,,66,,,,,,,55,42,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=5&p=MC10
Mar 6 2013,$1.033,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=4&p=MC10,Carlos Berlocq,ATP World Tour Masters 1000 Indian Wells,Andy Murray,Carlos Berlocq,Andy Murray,R16,116,8,59,78,37,38,37,40,,,,,,,62,46,4,70,61,34,21,,50,,,,,,,53,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=4&p=MC10
Feb 24 2014,$1.068,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=4&p=MC10,Joao Sousa,Acapulco,Andy Murray,Joao Sousa,Andy Murray,R16,101,6,51,63,70,31,70,33,,,,,,,67,45,0,51,68,39,36,,33,,,,,,,54,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=4&p=MC10
Feb 24 2014,$1.104,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=3&p=MC10,Pablo Andujar,Acapulco,Andy Murray,Pablo Andujar,Andy Murray,R32,121,7,61,70,45,46,45,40,,,,,,,60,50,0,67,53,42,30,,30,,,,,,,50,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=3&p=MC10
Mar 6 2013,$1.070,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=MC10,Yen-Hsun Lu,ATP World Tour Masters 1000 Indian Wells,Andy Murray,Yen-Hsun Lu,Andy Murray,R32,89,5,48,83,45,30,45,66,,,,,,,64,48,2,46,69,36,16,,0,,,,,,,51,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=MC10
Feb 10 2014,$1.530,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=5&p=C977,Marin Cilic,Rotterdam,Andy Murray,Marin Cilic,Marin Cilic,Q,72,4,57,85,50,11,50,0,,,,,,,70,27,8,62,88,45,14,,40,,,,,,,72,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=5&p=C977
