date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Oct 28 2013,$1.759,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=4&p=D646,Ivan Dodig,Basel,Kei Nishikori,Ivan Dodig,Ivan Dodig,R16,57,1,67,56,33,15,33,0,,,,,,,49,22,4,43,84,72,43,,40,,,,,,,77,50,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=4&p=D646
Oct 21 2013,$1.150,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=3&p=N552,Marco Chiudinelli,Basel,Kei Nishikori,Marco Chiudinelli,Kei Nishikori,R32,92,5,58,68,48,38,48,33,,,,,,,60,51,1,52,61,34,31,,33,,,,,,,48,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=3&p=N552
Oct 21 2013,$2.390,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=4&p=T786,Jo-Wilfried Tsonga,ATP World Tour Masters 1000 Shanghai,Kei Nishikori,Jo-Wilfried Tsonga,Jo-Wilfried Tsonga,R16,90,1,63,57,46,9,46,33,,,,,,,53,21,13,62,90,57,42,,44,,,,,,,78,46,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=4&p=T786
Mar 6 2013,$1.229,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=N552,Philipp Petzschner,ATP World Tour Masters 1000 Indian Wells,Kei Nishikori,Philipp Petzschner,Kei Nishikori,R64,72,0,69,68,47,25,47,71,,,,,,,61,50,1,43,75,30,31,,33,,,,,,,50,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=N552
Feb 25 2013,$1.266,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=3&p=K336,Ivo Karlovic,Delray Beach,Kei Nishikori,Ivo Karlovic,Ivo Karlovic,R32,38,0,62,60,44,27,44,100,,,,,,,54,32,3,39,72,64,40,,100,,,,,,,67,45,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=3&p=K336
Feb 18 2013,$1.272,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=7&p=N552,Feliciano Lopez,Memphis,Kei Nishikori,Feliciano Lopez,Kei Nishikori,F,67,3,65,78,80,26,80,50,,,,,,,79,45,8,66,73,15,21,,0,,,,,,,54,20,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=7&p=N552
Feb 18 2013,$1.198,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=6&p=N552,Marinko Matosevic,Memphis,Kei Nishikori,Marinko Matosevic,Kei Nishikori,S,38,3,53,64,75,35,75,100,,,,,,,69,48,2,62,64,30,35,,100,,,,,,,51,30,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=6&p=N552
Oct 6 2013,$1.340,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=3&p=N552,Jurgen Melzer,ATP World Tour Masters 1000 Shanghai,Kei Nishikori,Jurgen Melzer,Kei Nishikori,R32,108,4,72,75,43,33,43,44,,,,,,,66,42,3,60,66,43,25,,22,,,,,,,57,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=3&p=N552
Oct 6 2013,$1.735,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=2&p=N552,Grigor Dimitrov,ATP World Tour Masters 1000 Shanghai,Kei Nishikori,Grigor Dimitrov,Kei Nishikori,R64,82,1,58,71,69,14,69,42,,,,,,,70,41,8,52,85,28,28,,0,,,,,,,58,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=2&p=N552
Feb 18 2013,$2.169,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=5&p=N552,Marin Cilic,Memphis,Kei Nishikori,Marin Cilic,Kei Nishikori,Q,72,4,66,69,66,26,66,66,,,,,,,68,43,12,54,73,36,30,,50,,,,,,,56,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=5&p=N552
Feb 18 2013,$1.249,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=4&p=N552,Donald Young,Memphis,Kei Nishikori,Donald Young,Kei Nishikori,R16,67,3,57,81,41,37,41,83,,,,,,,64,52,2,54,62,29,18,,66,,,,,,,47,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=4&p=N552
Feb 18 2013,$1.256,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=3&p=N552,Illya Marchenko,Memphis,Kei Nishikori,Illya Marchenko,Kei Nishikori,R32,89,1,50,66,62,42,62,40,,,,,,,64,44,5,60,57,53,33,,40,,,,,,,55,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=3&p=N552
Jan 14 2013,$4.879,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954403,David Ferrer,Australian Open Slam,Kei Nishikori,David Ferrer,David Ferrer,Round of 16,130,1,61,53,32,31,32,15,30,65,,,176,139,45,38,6,68,69,48,47,68,64,24,24,,,177,142,63,55,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954403
Oct 6 2013,$1.550,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2013&r=5&p=A479,Nicolas Almagro,Tokyo,Kei Nishikori,Nicolas Almagro,Nicolas Almagro,Q,134,5,55,69,50,26,50,50,,,,,,,60,36,15,58,73,50,30,,83,,,,,,,63,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2013&r=5&p=A479
Sep 30 2013,$1.454,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2013&r=4&p=N552,Feliciano Lopez,Tokyo,Kei Nishikori,Feliciano Lopez,Kei Nishikori,R16,69,3,57,80,47,36,47,50,,,,,,,66,52,6,52,63,29,19,,66,,,,,,,47,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2013&r=4&p=N552
Sep 30 2013,$1.271,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2013&r=3&p=N552,Jurgen Melzer,Tokyo,Kei Nishikori,Jurgen Melzer,Kei Nishikori,R32,128,11,64,76,45,32,45,75,,,,,,,65,40,4,69,67,39,23,,37,,,,,,,59,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2013&r=3&p=N552
Jan 14 2013,$1.153,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954306,Evgeny Donskoy,Australian Open Slam,Kei Nishikori,Evgeny Donskoy,Kei Nishikori,Round of 32,126,7,68,77,65,31,65,57,29,33,,,170,137,73,43,5,55,69,41,23,,25,13,37,,,179,145,57,27,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954306
Jan 14 2013,$1.058,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954212,Carlos Berlocq,Australian Open Slam,Kei Nishikori,Carlos Berlocq,Kei Nishikori,Round of 64,138,6,69,72,50,40,50,50,47,31,,,167,135,65,48,3,64,60,36,28,,60,24,40,,,185,148,52,35,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954212
Sep 30 2013,$1.200,http://www.tennisinsight.com/match_stats_popup.php?matchID=182053103,Santiago Giraldo,Davis Cup,Kei Nishikori,Santiago Giraldo,Kei Nishikori,Reverse Singles,103,6,63,89,62,30,62,56,,,,,,,79,45,7,49,70,41,11,,0,,,,,,,55,21,http://www.tennisinsight.com/match_stats_popup.php?matchID=182053103
Sep 13 2013,$1.160,http://www.tennisinsight.com/match_stats_popup.php?matchID=182053101,Alejandro Falla,Davis Cup,Kei Nishikori,Alejandro Falla,Kei Nishikori,Singles,110,3,67,68,66,29,66,45,,,,,,,67,43,7,55,71,41,32,,67,,,,,,,57,33,http://www.tennisinsight.com/match_stats_popup.php?matchID=182053101
Jan 14 2013,$1.091,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954124,Victor Hanescu,Australian Open Slam,Kei Nishikori,Victor Hanescu,Kei Nishikori,Round of 128,159,6,74,71,56,37,56,44,46,50,,,167,140,67,42,6,67,63,46,29,,33,29,38,,,181,146,58,33,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954124
Dec 31 2012,$4.522,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=6&p=MC10,Andy Murray,Brisbane,Kei Nishikori,Andy Murray,Andy Murray,S,45,1,52,55,43,19,43,50,,,,,,,50,26,4,70,80,55,44,,60,,,,,,,73,50,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=6&p=MC10
Dec 31 2012,$1.715,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=5&p=N552,Alexandr Dolgopolov,Brisbane,Kei Nishikori,Alexandr Dolgopolov,Kei Nishikori,Q,87,5,61,79,66,32,66,50,,,,,,,74,34,4,59,67,62,20,,33,,,,,,,65,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=5&p=N552
Dec 31 2012,$1.278,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=4&p=N552,Tommy Robredo,Brisbane,Kei Nishikori,Tommy Robredo,Kei Nishikori,R16,86,1,64,73,68,31,68,27,,,,,,,71,43,4,48,68,45,26,,0,,,,,,,56,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=4&p=N552
Dec 31 2012,$1.304,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=3&p=N552,Marinko Matosevic,Brisbane,Kei Nishikori,Marinko Matosevic,Kei Nishikori,R32,102,2,62,64,62,32,62,57,,,,,,,63,45,3,52,67,39,35,,20,,,,,,,54,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2013&r=3&p=N552
Oct 29 2012,$1.980,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=4&p=SD32,Gilles Simon,ATP World Tour Masters 1000 Paris,Kei Nishikori,Gilles Simon,Gilles Simon,R16,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,0,0,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=4&p=SD32
Oct 29 2012,$1.474,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=3&p=N552,Benoit Paire,ATP World Tour Masters 1000 Paris,Kei Nishikori,Benoit Paire,Kei Nishikori,R32,95,4,65,76,50,38,50,40,,,,,,,67,49,6,39,61,43,23,,40,,,,,,,50,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=3&p=N552
Oct 7 2012,$1.799,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=3&p=Q927,Sam Querrey,ATP World Tour Masters 1000 Shanghai,Kei Nishikori,Sam Querrey,Sam Querrey,R32,101,3,58,60,48,11,48,42,,,,,,,55,31,20,57,88,42,40,,36,,,,,,,68,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=3&p=Q927
Oct 7 2012,$1.041,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=2&p=N552,Di Wu,ATP World Tour Masters 1000 Shanghai,Kei Nishikori,Di Wu,Kei Nishikori,R64,72,1,65,81,58,45,58,44,,,,,,,73,51,0,60,54,39,18,,33,,,,,,,48,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=2&p=N552
Oct 1 2012,$2.654,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=7&p=N552,Milos Raonic,Tokyo,Kei Nishikori,Milos Raonic,Kei Nishikori,F,128,0,64,66,75,29,75,40,,,,,,,69,41,14,62,70,38,34,,40,,,,,,,58,30,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=7&p=N552
Oct 1 2012,$1.590,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=6&p=N552,Marcos Baghdatis,Tokyo,Kei Nishikori,Marcos Baghdatis,Kei Nishikori,S,61,2,65,75,80,33,80,66,,,,,,,76,45,0,50,66,41,25,,0,,,,,,,54,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=6&p=N552
Oct 1 2012,$3.253,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=5&p=N552,Tomas Berdych,Tokyo,Kei Nishikori,Tomas Berdych,Kei Nishikori,Q,118,1,59,72,52,35,52,30,,,,,,,64,43,6,56,64,45,27,,66,,,,,,,56,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=5&p=N552
