p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
58,23,John Isner,$1.412,Tomas Berdych,Mar 17 2014,ATP World Tour Masters 1000 Miami,R16,Tomas Berdych,FALSE,14,cluster_2
50,34,Joao Sousa,$1.082,Tomas Berdych,Mar 17 2014,ATP World Tour Masters 1000 Miami,R32,Tomas Berdych,FALSE,15,cluster_0
55,24,Stephane Robert,$1.065,Tomas Berdych,Mar 17 2014,ATP World Tour Masters 1000 Miami,R64,Tomas Berdych,FALSE,16,cluster_2
62,48,Guillermo Garcia-Lopez,$1.258,Guillermo Garcia-Lopez,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R16,Tomas Berdych,FALSE,11,cluster_3
55,29,Dmitry Tursunov,$1.096,Tomas Berdych,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R32,Tomas Berdych,FALSE,12,cluster_2
49,51,Carlos Berlocq,$1.248,Carlos Berlocq,Apr 28 2014,Oeiras,F,Tomas Berdych,FALSE,7,cluster_3
50,23,Victor Hanescu,$1.177,Tomas Berdych,Apr 28 2014,Oeiras,S,Tomas Berdych,FALSE,8,cluster_2
57,40,Leonardo Mayer,$1.167,Tomas Berdych,Apr 28 2014,Oeiras,Q,Tomas Berdych,FALSE,9,cluster_3
54,27,Somdev Devvarman,$1.046,Tomas Berdych,Apr 28 2014,Oeiras,R16,Tomas Berdych,FALSE,10,cluster_2
72,41,Rafael Nadal,$6.296,Rafael Nadal,May 5 2014,ATP World Tour Masters 1000 Madrid,Q,Tomas Berdych,FALSE,4,cluster_4
66,32,Grigor Dimitrov,$1.713,Tomas Berdych,May 5 2014,ATP World Tour Masters 1000 Madrid,R16,Tomas Berdych,FALSE,5,cluster_1
53,20,Kevin Anderson,$1.199,Tomas Berdych,May 5 2014,ATP World Tour Masters 1000 Madrid,R32,Tomas Berdych,FALSE,6,cluster_2
70,40,Grigor Dimitrov,$1.661,Grigor Dimitrov,May 12 2014,ATP World Tour Masters 1000 Rome,R16,Tomas Berdych,FALSE,2,cluster_4
53,37,Dmitry Tursunov,$1.110,Tomas Berdych,May 12 2014,ATP World Tour Masters 1000 Rome,R32,Tomas Berdych,FALSE,3,cluster_3
59,30,Peter Polansky,$1.024,Tomas Berdych,May 21 2014,French Open Slam,Round of 128,Tomas Berdych,FALSE,1,cluster_1
