p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
58.0,29.0,Grigor Dimitrov,$1.735,Kei Nishikori,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,R64,Kei Nishikori,false,68.0,cluster_7
56.0,31.0,Marin Cilic,$2.169,Kei Nishikori,Feb 18 2013,Memphis,Q,Kei Nishikori,false,69.0,cluster_7
47.0,35.0,Donald Young,$1.249,Kei Nishikori,Feb 18 2013,Memphis,R16,Kei Nishikori,false,70.0,cluster_0
55.0,35.0,Illya Marchenko,$1.256,Kei Nishikori,Feb 18 2013,Memphis,R32,Kei Nishikori,false,71.0,cluster_8
63.0,39.0,Nicolas Almagro,$1.550,Nicolas Almagro,Oct 6 2013,Tokyo,Q,Kei Nishikori,false,72.0,cluster_6
47.0,33.0,Feliciano Lopez,$1.454,Kei Nishikori,Sep 30 2013,Tokyo,R16,Kei Nishikori,false,73.0,cluster_0
59.0,34.0,Jurgen Melzer,$1.271,Kei Nishikori,Sep 30 2013,Tokyo,R32,Kei Nishikori,false,74.0,cluster_8
57.0,27.0,Evgeny Donskoy,$1.153,Kei Nishikori,Jan 14 2013,Australian Open Slam,Round of 32,Kei Nishikori,false,75.0,cluster_7
52.0,35.0,Carlos Berlocq,$1.058,Kei Nishikori,Jan 14 2013,Australian Open Slam,Round of 64,Kei Nishikori,false,76.0,cluster_8
55.0,21.0,Santiago Giraldo,$1.200,Kei Nishikori,Sep 30 2013,Davis Cup,Reverse Singles,Kei Nishikori,false,77.0,cluster_3
57.0,33.0,Alejandro Falla,$1.160,Kei Nishikori,Sep 13 2013,Davis Cup,Singles,Kei Nishikori,false,78.0,cluster_8
58.0,33.0,Victor Hanescu,$1.091,Kei Nishikori,Jan 14 2013,Australian Open Slam,Round of 128,Kei Nishikori,false,79.0,cluster_8
73.0,50.0,Andy Murray,$4.522,Andy Murray,Dec 31 2012,Brisbane,S,Kei Nishikori,false,80.0,cluster_9
65.0,25.0,Alexandr Dolgopolov,$1.715,Kei Nishikori,Dec 31 2012,Brisbane,Q,Kei Nishikori,false,81.0,cluster_1
56.0,28.0,Tommy Robredo,$1.278,Kei Nishikori,Dec 31 2012,Brisbane,R16,Kei Nishikori,false,82.0,cluster_7
54.0,36.0,Marinko Matosevic,$1.304,Kei Nishikori,Dec 31 2012,Brisbane,R32,Kei Nishikori,false,83.0,cluster_8
50.0,32.0,Benoit Paire,$1.474,Kei Nishikori,Oct 29 2012,ATP World Tour Masters 1000 Paris,R32,Kei Nishikori,false,84.0,cluster_4
68.0,44.0,Sam Querrey,$1.799,Sam Querrey,Oct 7 2012,ATP World Tour Masters 1000 Shanghai,R32,Kei Nishikori,false,85.0,cluster_10
48.0,26.0,Di Wu,$1.041,Kei Nishikori,Oct 7 2012,ATP World Tour Masters 1000 Shanghai,R64,Kei Nishikori,false,86.0,cluster_4
58.0,30.0,Milos Raonic,$2.654,Kei Nishikori,Oct 1 2012,Tokyo,F,Kei Nishikori,false,87.0,cluster_7
54.0,23.0,Marcos Baghdatis,$1.590,Kei Nishikori,Oct 1 2012,Tokyo,S,Kei Nishikori,false,88.0,cluster_3
56.0,35.0,Tomas Berdych,$3.253,Kei Nishikori,Oct 1 2012,Tokyo,Q,Kei Nishikori,false,89.0,cluster_8
