p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
66.0,27.0,Jeremy Chardy,$1.082,Roger Federer,Dec 30 2013,Brisbane,S,Roger Federer,false,63.0,cluster_1
67.0,35.0,Tomas Berdych,$1.479,Tomas Berdych,Feb 25 2013,Dubai,S,Roger Federer,false,64.0,cluster_7
54.0,19.0,Nikolay Davydenko,$1.123,Roger Federer,Feb 25 2013,Dubai,Q,Roger Federer,false,65.0,cluster_11
42.0,26.0,Marinko Matosevic,$1.085,Roger Federer,Dec 30 2013,Brisbane,Q,Roger Federer,false,66.0,cluster_0
55.0,26.0,Jarkko Nieminen,$1.152,Roger Federer,Dec 30 2013,Brisbane,R16,Roger Federer,false,67.0,cluster_3
73.0,40.0,Rafael Nadal,$3.693,Rafael Nadal,Dec 30 2013,Barclays ATP World Tour Finals,S,Roger Federer,false,68.0,cluster_7
64.0,28.0,Marcel Granollers,$1.042,Roger Federer,Feb 25 2013,Dubai,R16,Roger Federer,false,69.0,cluster_1
54.0,24.0,Malek Jaziri,$1.016,Roger Federer,Feb 25 2013,Dubai,R32,Roger Federer,false,70.0,cluster_3
63.0,47.0,Julien Benneteau,$1.093,Julien Benneteau,Feb 11 2013,Rotterdam,Q,Roger Federer,false,71.0,cluster_5
64.0,26.0,Thiemo de Bakker,$1.024,Roger Federer,Feb 11 2013,Rotterdam,R16,Roger Federer,false,72.0,cluster_1
51.0,25.0,Grega Zemlja,$1.042,Roger Federer,Feb 11 2013,Rotterdam,R32,Roger Federer,false,73.0,cluster_3
65.0,41.0,Novak Djokovic,$3.964,Novak Djokovic,Nov 4 2013,ATP World Tour Masters 1000 Paris,S,Roger Federer,false,74.0,cluster_5
57.0,23.0,Juan Martin Del Potro,$1.948,Roger Federer,Oct 28 2013,ATP World Tour Masters 1000 Paris,Q,Roger Federer,false,75.0,cluster_8
71.0,39.0,Andy Murray,$2.304,Andy Murray,Jan 14 2013,Australian Open Slam,Semi Final,Roger Federer,false,76.0,cluster_7
66.0,31.0,Jo-Wilfried Tsonga,$1.200,Roger Federer,Jan 14 2013,Australian Open Slam,Quarter Final,Roger Federer,false,77.0,cluster_1
62.0,23.0,Philipp Kohlschreiber,$1.248,Roger Federer,Oct 28 2013,ATP World Tour Masters 1000 Paris,R16,Roger Federer,false,78.0,cluster_8
58.0,32.0,Kevin Anderson,$1.176,Roger Federer,Oct 28 2013,ATP World Tour Masters 1000 Paris,R32,Roger Federer,false,79.0,cluster_10
65.0,35.0,Juan Martin Del Potro,$2.207,Juan Martin Del Potro,Oct 28 2013,Basel,F,Roger Federer,false,80.0,cluster_7
64.0,15.0,Milos Raonic,$1.139,Roger Federer,Jan 14 2013,Australian Open Slam,Round of 16,Roger Federer,false,81.0,cluster_4
60.0,25.0,Bernard Tomic,$1.125,Roger Federer,Jan 14 2013,Australian Open Slam,Round of 32,Roger Federer,false,82.0,cluster_8
58.0,27.0,Nikolay Davydenko,$1.057,Roger Federer,Jan 14 2013,Australian Open Slam,Round of 64,Roger Federer,false,83.0,cluster_10
52.0,25.0,Benoit Paire,$1.018,Roger Federer,Jan 14 2013,Australian Open Slam,Round of 128,Roger Federer,false,84.0,cluster_3
56.0,34.0,Vasek Pospisil,$1.164,Roger Federer,Oct 21 2013,Basel,S,Roger Federer,false,85.0,cluster_2
59.0,29.0,Grigor Dimitrov,$1.464,Roger Federer,Oct 21 2013,Basel,Q,Roger Federer,false,86.0,cluster_10
58.0,41.0,Novak Djokovic,$2.380,Novak Djokovic,Nov 5 2012,Barclays ATP World Tour Finals,F,Roger Federer,false,87.0,cluster_5
60.0,25.0,Andy Murray,$2.340,Roger Federer,Nov 5 2012,Barclays ATP World Tour Finals,S,Roger Federer,false,88.0,cluster_8
58.0,29.0,Denis Istomin,$1.116,Roger Federer,Oct 21 2013,Basel,R16,Roger Federer,false,89.0,cluster_10
52.0,26.0,Adrian Mannarino,$1.040,Roger Federer,Oct 21 2013,Basel,R32,Roger Federer,false,90.0,cluster_3
70.0,34.0,Gael Monfils,$1.325,Gael Monfils,Oct 21 2013,ATP World Tour Masters 1000 Shanghai,R16,Roger Federer,false,91.0,cluster_7
