p2ServePointsWon,p2ReturnPointsWon,player2,outlier,odds,winner,date,tournament,t_round,id,cluster
55.0,35.0,Pablo Andujar,false,$1.465,Gael Monfils,May 19 2013,Nice,S,43.0,cluster_1
49.0,31.0,Robin Haase,false,$1.429,Gael Monfils,May 19 2013,Nice,Q,44.0,cluster_4
55.0,30.0,Fabio Fognini,false,$2.260,Gael Monfils,May 19 2013,Nice,R16,45.0,cluster_0
55.0,34.0,Santiago Giraldo,false,$1.584,Gael Monfils,May 19 2013,Nice,R32,46.0,cluster_1
68.0,27.0,Michael Llodra,false,$1.495,Gael Monfils,May 13 2013,Bordeaux,F,47.0,cluster_0
52.0,40.0,David Goffin,false,$1.435,Gael Monfils,May 13 2013,Bordeaux,S,48.0,cluster_1
59.0,14.0,Martin Alund,false,$1.300,Gael Monfils,May 13 2013,Bordeaux,Q,49.0,cluster_0
65.0,39.0,Edouard Roger-Vasselin,false,$1.439,Gael Monfils,May 13 2013,Bordeaux,R16,50.0,cluster_2
56.0,18.0,Josselin Ouanna,false,$1.209,Gael Monfils,May 13 2013,Bordeaux,R32,51.0,cluster_0
72.0,39.0,Daniel Brands,false,$1.550,Daniel Brands,May 6 2013,Munich,R16,52.0,cluster_2
58.0,21.0,Jurgen Melzer,false,$1.835,Gael Monfils,May 6 2013,Munich,R32,53.0,cluster_0
66.0,44.0,Daniel Brands,false,$1.564,Daniel Brands,May 6 2013,Bucharest,R16,54.0,cluster_2
49.0,36.0,Filippo Volandri,false,$1.411,Gael Monfils,Apr 22 2013,Bucharest,R32,55.0,cluster_4
61.0,39.0,Albert Montanes,false,$1.535,Albert Montanes,Apr 22 2013,ATP World Tour Masters 1000 Monte Carlo,R64,56.0,cluster_1
67.0,45.0,Nicolas Almagro,false,$4.940,Nicolas Almagro,Apr 15 2013,Houston,R16,57.0,cluster_2
57.0,32.0,James Blake,false,$1.529,Gael Monfils,Apr 8 2013,Houston,R32,58.0,cluster_0
