p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
63.0,57.0,Tommy Haas,$2.135,Tommy Haas,May 27 2013,French Open Slam,Round of 16,Mikhail Youzhny,false,51.0,cluster_0
60.0,28.0,Janko Tipsarevic,$1.671,Mikhail Youzhny,May 27 2013,French Open Slam,Round of 32,Mikhail Youzhny,false,52.0,cluster_4
59.0,35.0,Federico Delbonis,$1.408,Mikhail Youzhny,May 27 2013,French Open Slam,Round of 64,Mikhail Youzhny,false,53.0,cluster_1
55.0,36.0,Pablo Andujar,$1.900,Mikhail Youzhny,May 27 2013,French Open Slam,Round of 128,Mikhail Youzhny,false,54.0,cluster_1
55.0,50.0,Gilles Simon,$1.813,Gilles Simon,May 12 2013,ATP World Tour Masters 1000 Rome,R32,Mikhail Youzhny,false,55.0,cluster_5
53.0,32.0,Tommy Haas,$3.084,Mikhail Youzhny,May 12 2013,ATP World Tour Masters 1000 Rome,R64,Mikhail Youzhny,false,56.0,cluster_8
70.0,50.0,Rafael Nadal,$26.377,Rafael Nadal,May 5 2013,ATP World Tour Masters 1000 Madrid,R16,Mikhail Youzhny,false,57.0,cluster_3
65.0,40.0,Nicolas Almagro,$4.779,Mikhail Youzhny,May 5 2013,ATP World Tour Masters 1000 Madrid,R32,Mikhail Youzhny,false,58.0,cluster_2
63.0,37.0,Fabio Fognini,$2.465,Mikhail Youzhny,May 5 2013,ATP World Tour Masters 1000 Madrid,R64,Mikhail Youzhny,false,59.0,cluster_1
60.0,43.0,Radek Stepanek,$1.514,Radek Stepanek,Apr 29 2013,Munich,R32,Mikhail Youzhny,false,60.0,cluster_5
69.0,37.0,Victor Hanescu,$1.685,Victor Hanescu,Apr 22 2013,Bucharest,R16,Mikhail Youzhny,false,61.0,cluster_2
63.0,46.0,Novak Djokovic,$10.139,Novak Djokovic,Apr 15 2013,ATP World Tour Masters 1000 Monte Carlo,R32,Mikhail Youzhny,false,62.0,cluster_7
50.0,28.0,Daniel Gimeno-Traver,$1.700,Mikhail Youzhny,Apr 15 2013,ATP World Tour Masters 1000 Monte Carlo,R64,Mikhail Youzhny,false,63.0,cluster_8
64.0,48.0,Richard Gasquet,$4.328,Richard Gasquet,Mar 18 2013,ATP World Tour Masters 1000 Miami,R32,Mikhail Youzhny,false,64.0,cluster_7
56.0,40.0,Yen-Hsun Lu,$2.077,Mikhail Youzhny,Mar 18 2013,ATP World Tour Masters 1000 Miami,R64,Mikhail Youzhny,false,65.0,cluster_1
63.0,53.0,Leonardo Mayer,$1.457,Leonardo Mayer,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R64,Mikhail Youzhny,false,66.0,cluster_0
76.0,39.0,Daniel Brands,$1.450,Daniel Brands,Feb 25 2013,Dubai,R16,Mikhail Youzhny,false,67.0,cluster_2
54.0,43.0,Blaz Kavcic,$1.356,Mikhail Youzhny,Feb 25 2013,Dubai,R32,Mikhail Youzhny,false,68.0,cluster_5
63.0,33.0,Thiemo de Bakker,$1.207,Thiemo de Bakker,Feb 11 2013,Rotterdam,R32,Mikhail Youzhny,false,69.0,cluster_9
62.0,43.0,Marin Cilic,$2.528,Marin Cilic,Feb 4 2013,Zagreb,S,Mikhail Youzhny,false,70.0,cluster_7
56.0,27.0,Ivan Dodig,$1.634,Mikhail Youzhny,Feb 4 2013,Zagreb,Q,Mikhail Youzhny,false,71.0,cluster_4
55.0,24.0,Igor Sijsling,$1.574,Mikhail Youzhny,Feb 4 2013,Zagreb,R16,Mikhail Youzhny,false,72.0,cluster_6
70.0,38.0,Evgeny Donskoy,$1.339,Evgeny Donskoy,Jan 14 2013,Australian Open Slam,Round of 64,Mikhail Youzhny,false,73.0,cluster_2
66.0,37.0,Matthew Ebden,$1.188,Mikhail Youzhny,Jan 14 2013,Australian Open Slam,Round of 128,Mikhail Youzhny,false,74.0,cluster_2
