p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
65.0,30.0,Jesse Levine,$2.248,Jesse Levine,Jan 14 2013,Australian Open Slam,Round of 128,Tommy Robredo,false,76.0,cluster_7
71.0,36.0,John Millman,$1.590,John Millman,Jan 7 2013,Sydney,R32,Tommy Robredo,false,77.0,cluster_4
71.0,43.0,Kei Nishikori,$4.228,Kei Nishikori,Dec 31 2012,Brisbane,R16,Tommy Robredo,false,78.0,cluster_8
67.0,20.0,Ryan Harrison,$2.959,Tommy Robredo,Dec 31 2012,Brisbane,R32,Tommy Robredo,false,79.0,cluster_9
63.0,48.0,Fernando Verdasco,$3.791,Fernando Verdasco,Oct 21 2012,Valencia,R32,Tommy Robredo,false,80.0,cluster_0
69.0,50.0,Tommy Haas,$3.253,Tommy Haas,Oct 7 2012,ATP World Tour Masters 1000 Shanghai,R32,Tommy Robredo,false,81.0,cluster_0
66.0,26.0,Alex Bogomolov Jr.,$1.793,Tommy Robredo,Oct 7 2012,ATP World Tour Masters 1000 Shanghai,R64,Tommy Robredo,false,82.0,cluster_9
70.0,48.0,Kei Nishikori,$4.167,Kei Nishikori,Oct 1 2012,Tokyo,R16,Tommy Robredo,false,83.0,cluster_0
58.0,26.0,Jarkko Nieminen,$2.959,Tommy Robredo,Oct 1 2012,Tokyo,R32,Tommy Robredo,false,84.0,cluster_6
79.0,45.0,Daniel Gimeno-Traver,$2.150,Daniel Gimeno-Traver,Sep 10 2012,Seville,F,Tommy Robredo,false,85.0,cluster_8
66.0,31.0,Inigo Cervantes,$1.340,Tommy Robredo,Sep 10 2012,Seville,S,Tommy Robredo,false,86.0,cluster_7
65.0,40.0,Facundo Arguello,$1.160,Tommy Robredo,Sep 10 2012,Seville,Q,Tommy Robredo,false,87.0,cluster_7
58.0,20.0,Ivan Navarro,$1.180,Tommy Robredo,Sep 10 2012,Seville,R32,Tommy Robredo,false,88.0,cluster_6
63.0,46.0,Albert Montanes,$1.460,Albert Montanes,Sep 3 2012,Genova,F,Tommy Robredo,false,89.0,cluster_0
56.0,30.0,Simone Bolelli,$1.680,Tommy Robredo,Sep 3 2012,Genova,S,Tommy Robredo,false,90.0,cluster_5
52.0,39.0,Walter Trusendi,$1.070,Tommy Robredo,Sep 3 2012,Genova,Q,Tommy Robredo,false,91.0,cluster_2
48.0,46.0,Simone Vagnozzi,$1.220,Tommy Robredo,Sep 3 2012,Genova,R16,Tommy Robredo,false,92.0,cluster_3
60.0,32.0,Lukas Rosol,$1.600,Tommy Robredo,Sep 3 2012,Genova,R32,Tommy Robredo,false,93.0,cluster_7
70.0,38.0,Leonardo Mayer,$1.580,Leonardo Mayer,Aug 27 2012,US Open Slam,Round of 64,Tommy Robredo,false,94.0,cluster_8
