p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
68.0,36.0,Jerzy Janowicz,$1.401,Jerzy Janowicz,May 12 2013,ATP World Tour Masters 1000 Rome,R16,Richard Gasquet,false,55.0,cluster_1
58.0,23.0,Grigor Dimitrov,$1.860,Richard Gasquet,May 12 2013,ATP World Tour Masters 1000 Rome,R32,Richard Gasquet,false,56.0,cluster_9
63.0,22.0,Sam Querrey,$1.261,Richard Gasquet,May 12 2013,ATP World Tour Masters 1000 Rome,R64,Richard Gasquet,false,57.0,cluster_8
59.0,44.0,Daniel Gimeno-Traver,$1.190,Daniel Gimeno-Traver,May 5 2013,ATP World Tour Masters 1000 Madrid,R32,Richard Gasquet,false,58.0,cluster_4
67.0,48.0,Fabio Fognini,$1.376,Fabio Fognini,Apr 15 2013,ATP World Tour Masters 1000 Monte Carlo,Q,Richard Gasquet,false,59.0,cluster_7
53.0,38.0,Marin Cilic,$1.680,Richard Gasquet,Apr 15 2013,ATP World Tour Masters 1000 Monte Carlo,R16,Richard Gasquet,false,60.0,cluster_4
53.0,34.0,Benoit Paire,$1.228,Richard Gasquet,Apr 15 2013,ATP World Tour Masters 1000 Monte Carlo,R32,Richard Gasquet,false,61.0,cluster_3
66.0,49.0,Andy Murray,$4.205,Andy Murray,Mar 18 2013,ATP World Tour Masters 1000 Miami,S,Richard Gasquet,false,62.0,cluster_7
60.0,30.0,Tomas Berdych,$3.071,Richard Gasquet,Mar 18 2013,ATP World Tour Masters 1000 Miami,Q,Richard Gasquet,false,63.0,cluster_5
59.0,30.0,Nicolas Almagro,$1.845,Richard Gasquet,Mar 18 2013,ATP World Tour Masters 1000 Miami,R16,Richard Gasquet,false,64.0,cluster_5
51.0,35.0,Mikhail Youzhny,$1.272,Richard Gasquet,Mar 18 2013,ATP World Tour Masters 1000 Miami,R32,Richard Gasquet,false,65.0,cluster_3
51.0,32.0,Olivier Rochus,$1.138,Richard Gasquet,Mar 18 2013,ATP World Tour Masters 1000 Miami,R64,Richard Gasquet,false,66.0,cluster_3
62.0,50.0,Tomas Berdych,$2.509,Tomas Berdych,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R16,Richard Gasquet,false,67.0,cluster_7
58.0,24.0,Jerzy Janowicz,$1.352,Richard Gasquet,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R32,Richard Gasquet,false,68.0,cluster_9
