p2ServePointsWon,p2ReturnPointsWon,player2,outlier,odds,winner,date,tournament,t_round,id,cluster
63.0,27.0,Tommy Robredo,false,$1.358,Stan Wawrinka,Jan 13 2014,Australian Open Slam,Round of 16,26.0,cluster_1
60.0,29.0,Alejandro Falla,false,$1.096,Stan Wawrinka,Jan 13 2014,Australian Open Slam,Round of 64,27.0,cluster_1
50.0,26.0,Andrey Golubev,false,$1.052,Stan Wawrinka,Jan 13 2014,Australian Open Slam,Round of 128,29.0,cluster_3
60.0,32.0,Dusan Lajovic,false,$1.036,Stan Wawrinka,Jan 31 2014,Davis Cup,Singles,18.0,cluster_4
60.0,42.0,Kevin Anderson,false,$1.264,Kevin Anderson,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R16,12.0,cluster_4
40.0,23.0,Andreas Seppi,false,$1.127,Stan Wawrinka,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R32,13.0,cluster_3
73.0,19.0,Ivo Karlovic,false,$1.249,Stan Wawrinka,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R64,17.0,cluster_1
69.0,42.0,Alexandr Dolgopolov,false,$1.381,Alexandr Dolgopolov,Mar 17 2014,ATP World Tour Masters 1000 Miami,R16,6.0,cluster_2
58.0,31.0,Edouard Roger-Vasselin,false,$1.205,Stan Wawrinka,Mar 17 2014,ATP World Tour Masters 1000 Miami,R32,7.0,cluster_4
52.0,33.0,Daniel Gimeno-Traver,false,$1.057,Stan Wawrinka,Mar 17 2014,ATP World Tour Masters 1000 Miami,R64,8.0,cluster_4
63.0,21.0,Mikhail Kukushkin,false,$1.192,Stan Wawrinka,Apr 4 2014,Davis Cup,Reverse Singles,2.0,cluster_1
69.0,36.0,Andrey Golubev,false,$1.057,Andrey Golubev,Apr 4 2014,Davis Cup,Singles,3.0,cluster_2
41.0,17.0,Marin Cilic,false,$1.527,Stan Wawrinka,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R32,1.0,cluster_3
