date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Aug 26 2013,$1.291,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634314,Daniel Evans,US Open Slam,Tommy Robredo,Daniel Evans,Tommy Robredo,Round of 32,193,11,60,77,50,32,50,50,43,31,22,37,177,144,66,43,8,62,68,39,23,,36,49,58,41,66,168,141,57,34,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634314
Aug 26 2013,$1.311,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634227,Frank Dancevic,US Open Slam,Tommy Robredo,Frank Dancevic,Tommy Robredo,Round of 64,100,9,64,85,46,38,46,64,24,10,9,15,183,148,71,48,4,65,62,33,15,,20,28,28,23,43,172,136,52,29,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634227
Aug 26 2013,$1.681,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634153,Marinko Matosevic,US Open Slam,Tommy Robredo,Marinko Matosevic,Tommy Robredo,Round of 128,181,9,54,71,52,43,52,56,39,30,9,14,183,143,62,45,7,59,57,51,29,,33,45,50,34,53,175,141,55,38,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634153
Aug 26 2013,$2.523,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6242&y=2013&r=4&p=MC65,Gael Monfils,Winston-Salem,Tommy Robredo,Gael Monfils,Gael Monfils,R16,138,1,58,63,61,21,61,50,,,,,,,62,30,5,76,78,40,36,,27,,,,,,,69,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6242&y=2013&r=4&p=MC65
Aug 18 2013,$1.420,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6242&y=2013&r=3&p=R419,Guillaume Rufin,Winston-Salem,Tommy Robredo,Guillaume Rufin,Tommy Robredo,R32,140,10,48,75,48,35,48,33,,,,,,,61,38,6,61,64,57,24,,30,,,,,,,61,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6242&y=2013&r=3&p=R419
Aug 18 2013,$4.996,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=4&p=BA47,Tomas Berdych,ATP World Tour Masters 1000 Cincinnati,Tommy Robredo,Tomas Berdych,Tomas Berdych,R16,61,2,56,50,52,20,52,0,,,,,,,51,28,6,50,80,64,50,,66,,,,,,,72,48,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=4&p=BA47
Aug 12 2013,$3.178,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=3&p=R419,Stan Wawrinka,ATP World Tour Masters 1000 Cincinnati,Tommy Robredo,Stan Wawrinka,Tommy Robredo,R32,124,7,64,69,50,20,50,30,,,,,,,62,41,11,54,79,33,30,,50,,,,,,,58,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=3&p=R419
Aug 12 2013,$1.547,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=2&p=R419,Thomaz Bellucci,ATP World Tour Masters 1000 Cincinnati,Tommy Robredo,Thomaz Bellucci,Tommy Robredo,R64,144,11,53,90,53,28,53,42,,,,,,,73,34,5,50,71,58,9,,16,,,,,,,65,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=2&p=R419
Aug 12 2013,$2.662,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=439&y=2013&r=7&p=R419,Fabio Fognini,Umag,Tommy Robredo,Fabio Fognini,Tommy Robredo,F,62,1,57,73,57,56,57,75,,,,,,,66,63,1,50,43,30,26,,40,,,,,,,36,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=439&y=2013&r=7&p=R419
Jul 22 2013,$1.592,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=439&y=2013&r=6&p=R419,Andreas Seppi,Umag,Tommy Robredo,Andreas Seppi,Tommy Robredo,S,143,4,53,68,53,35,53,27,,,,,,,61,40,3,57,65,51,31,,42,,,,,,,59,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=439&y=2013&r=6&p=R419
