date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Aug 5 2013,$5.658,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=4&p=G858,Andy Murray,ATP World Tour Masters 1000 Canada,Ernests Gulbis,Andy Murray,Ernests Gulbis,R16,89,7,58,74,56,32,56,60,,,,,,,66,42,3,71,67,33,25,,33,,,,,,,57,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=4&p=G858
Aug 5 2013,$1.611,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=3&p=G858,Fabio Fognini,ATP World Tour Masters 1000 Canada,Ernests Gulbis,Fabio Fognini,Ernests Gulbis,R32,103,4,54,72,32,38,32,55,,,,,,,54,47,4,60,61,39,27,,30,,,,,,,52,45,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=3&p=G858
Jul 15 2013,$1.513,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=2&p=G858,Feliciano Lopez,ATP World Tour Masters 1000 Canada,Ernests Gulbis,Feliciano Lopez,Ernests Gulbis,R64,100,6,52,82,67,30,67,40,,,,,,,75,39,6,54,69,50,17,,50,,,,,,,60,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=2&p=G858
Jul 8 2013,$1.283,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2013&r=3&p=H571,Jan Hajek,Hamburg,Ernests Gulbis,Jan Hajek,Jan Hajek,R32,122,10,61,76,42,30,42,50,,,,,,,63,37,0,63,69,51,23,,25,,,,,,,62,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2013&r=3&p=H571
Jul 8 2013,$2.394,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=321&y=2013&r=4&p=H355,Tommy Haas,Stuttgart,Ernests Gulbis,Tommy Haas,Tommy Haas,R16,91,6,62,65,57,20,57,25,,,,,,,62,28,6,59,80,59,34,,80,,,,,,,71,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=321&y=2013&r=4&p=H355
Jun 24 2013,$1.438,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=321&y=2013&r=3&p=G858,Marcel Granollers,Stuttgart,Ernests Gulbis,Marcel Granollers,Ernests Gulbis,R32,94,4,56,78,55,35,55,66,,,,,,,68,46,1,67,64,32,21,,33,,,,,,,53,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=321&y=2013&r=3&p=G858
Jun 24 2013,$1.644,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604313,Fernando Verdasco,Wimbledon Slam,Ernests Gulbis,Fernando Verdasco,Fernando Verdasco,Round of 32,105,9,63,73,37,19,37,0,25,19,,,196,172,60,23,7,69,81,70,27,63,57,29,7,,,188,167,77,40,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604313
Jun 24 2013,$4.533,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604225,Jo-Wilfried Tsonga,Wimbledon Slam,Ernests Gulbis,Jo-Wilfried Tsonga,Ernests Gulbis,Round of 64,119,12,61,77,52,30,52,38,45,24,,,199,177,67,37,9,68,70,48,23,,20,19,14,,,181,149,63,33,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604225
Jun 10 2013,$1.283,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604150,Edouard Roger-Vasselin,Wimbledon Slam,Ernests Gulbis,Edouard Roger-Vasselin,Ernests Gulbis,Round of 128,147,20,65,77,48,34,48,50,55,36,,,,,66,38,5,66,66,55,23,,18,42,30,,,,,62,34,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604150
Jun 10 2013,$2.860,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=500&y=2013&r=4&p=H355,Tommy Haas,Halle,Ernests Gulbis,Tommy Haas,Tommy Haas,R16,108,15,66,75,41,11,41,0,,,,,,,63,20,5,69,88,57,25,,5,,,,,,,79,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=500&y=2013&r=4&p=H355
May 27 2013,$1.653,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=500&y=2013&r=3&p=G858,Marcos Baghdatis,Halle,Ernests Gulbis,Marcos Baghdatis,Ernests Gulbis,R32,99,9,62,81,65,25,65,40,,,,,,,75,29,2,42,75,67,18,,14,,,,,,,70,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=500&y=2013&r=3&p=G858
May 27 2013,$1.735,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224217,Gael Monfils,French Open Slam,Ernests Gulbis,Gael Monfils,Gael Monfils,Round of 64,195,3,60,77,46,34,46,33,52,69,,,204,165,65,36,8,64,66,59,23,54,64,29,33,,,186,150,64,35,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224217
May 12 2013,$1.081,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224134,Rogerio Dutra Silva,French Open Slam,Ernests Gulbis,Rogerio Dutra Silva,Ernests Gulbis,Round of 128,120,7,53,77,55,42,55,67,40,26,,,206,162,66,46,1,65,58,45,23,,50,17,32,,,181,137,54,34,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224134
May 12 2013,$11.748,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=4&p=N409,Rafael Nadal,ATP World Tour Masters 1000 Rome,Ernests Gulbis,Rafael Nadal,Rafael Nadal,R16,158,15,60,71,41,37,41,44,,,,,,,59,41,0,76,62,45,28,,36,,,,,,,58,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=4&p=N409
May 12 2013,$1.424,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=3&p=G858,Viktor Troicki,ATP World Tour Masters 1000 Rome,Ernests Gulbis,Viktor Troicki,Ernests Gulbis,R32,71,4,53,91,45,40,45,55,,,,,,,69,51,2,64,60,27,8,,0,,,,,,,48,30,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=3&p=G858
May 12 2013,$1.300,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=2&p=G858,Jarkko Nieminen,ATP World Tour Masters 1000 Rome,Ernests Gulbis,Jarkko Nieminen,Ernests Gulbis,R64,99,4,55,79,54,22,54,66,,,,,,,68,37,1,59,77,41,20,,0,,,,,,,62,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=2&p=G858
Apr 29 2013,$1.820,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=308&y=2013&r=4&p=H355,Tommy Haas,Munich,Ernests Gulbis,Tommy Haas,Tommy Haas,R16,131,7,62,73,38,28,38,25,,,,,,,60,34,8,57,71,57,26,,50,,,,,,,65,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=308&y=2013&r=4&p=H355
Apr 22 2013,$1.584,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=308&y=2013&r=3&p=G858,Jarkko Nieminen,Munich,Ernests Gulbis,Jarkko Nieminen,Ernests Gulbis,R32,80,8,66,78,57,30,57,42,,,,,,,71,43,2,62,69,34,21,,0,,,,,,,56,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=308&y=2013&r=3&p=G858
Apr 22 2013,$2.638,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=4&p=R975,Milos Raonic,Barcelona,Ernests Gulbis,Milos Raonic,Milos Raonic,R16,94,4,60,59,58,27,58,0,,,,,,,58,29,7,71,72,63,40,,28,,,,,,,70,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=4&p=R975
Apr 22 2013,$1.400,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=3&p=G858,Fernando Verdasco,Barcelona,Ernests Gulbis,Fernando Verdasco,Ernests Gulbis,R32,84,5,65,85,52,36,52,66,,,,,,,73,36,2,69,63,62,15,,0,,,,,,,63,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=3&p=G858
Apr 22 2013,$1.271,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=2&p=G858,Radek Stepanek,Barcelona,Ernests Gulbis,Radek Stepanek,Ernests Gulbis,R64,99,1,54,76,50,40,50,55,,,,,,,64,49,2,68,59,32,23,,33,,,,,,,50,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=2&p=G858
Apr 15 2013,$1.837,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=3&p=MA21,Juan Monaco,ATP World Tour Masters 1000 Monte Carlo,Ernests Gulbis,Juan Monaco,Juan Monaco,R32,118,3,56,72,23,37,23,75,,,,,,,51,38,1,76,62,56,27,,42,,,,,,,61,48,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=3&p=MA21
Apr 5 2013,$1.456,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=2&p=G858,John Isner,ATP World Tour Masters 1000 Monte Carlo,Ernests Gulbis,John Isner,Ernests Gulbis,R64,109,11,64,85,50,36,50,30,,,,,,,72,46,6,64,63,36,14,,100,,,,,,,53,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=2&p=G858
Mar 6 2013,$1.090,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=4&p=N409,Rafael Nadal,ATP World Tour Masters 1000 Indian Wells,Ernests Gulbis,Rafael Nadal,Rafael Nadal,R16,153,8,66,75,41,24,41,50,,,,,,,64,35,2,66,75,41,24,,37,,,,,,,64,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=4&p=N409
Mar 6 2013,$1.482,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=G858,Andreas Seppi,ATP World Tour Masters 1000 Indian Wells,Ernests Gulbis,Andreas Seppi,Ernests Gulbis,R32,128,8,59,81,41,36,41,36,,,,,,,65,39,3,51,63,57,18,,60,,,,,,,60,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=G858
Mar 6 2013,$1.958,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=G858,Janko Tipsarevic,ATP World Tour Masters 1000 Indian Wells,Ernests Gulbis,Janko Tipsarevic,Ernests Gulbis,R64,48,3,67,77,69,62,69,62,,,,,,,75,58,1,79,37,57,22,,0,,,,,,,41,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=G858
Mar 6 2013,$1.664,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=1&p=G858,Feliciano Lopez,ATP World Tour Masters 1000 Indian Wells,Ernests Gulbis,Feliciano Lopez,Ernests Gulbis,R128,73,8,56,83,52,41,52,57,,,,,,,69,49,1,54,58,41,16,,20,,,,,,,50,30,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=1&p=G858
Feb 25 2013,$1.362,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=7&p=G858,Edouard Roger-Vasselin,Delray Beach,Ernests Gulbis,Edouard Roger-Vasselin,Ernests Gulbis,F,96,5,67,79,47,35,47,57,,,,,,,68,43,2,52,64,48,20,,66,,,,,,,56,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=7&p=G858
Feb 25 2013,$1.967,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=6&p=G858,Tommy Haas,Delray Beach,Ernests Gulbis,Tommy Haas,Ernests Gulbis,S,135,7,69,74,47,34,47,100,,,,,,,65,36,1,51,65,61,25,,20,,,,,,,63,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=6&p=G858
Feb 25 2013,$1.237,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=5&p=G858,Daniel Munoz-De La Nava,Delray Beach,Ernests Gulbis,Daniel Munoz-De La Nava,Ernests Gulbis,Q,76,5,48,91,61,38,61,37,,,,,,,76,46,2,53,61,43,8,,0,,,,,,,53,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=5&p=G858
Feb 25 2013,$2.307,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=4&p=G858,Sam Querrey,Delray Beach,Ernests Gulbis,Sam Querrey,Ernests Gulbis,R16,134,14,60,77,40,25,40,75,,,,,,,63,35,11,56,74,51,22,,27,,,,,,,64,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=4&p=G858
Feb 25 2013,$1.504,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=3&p=G858,James Blake,Delray Beach,Ernests Gulbis,James Blake,Ernests Gulbis,R32,73,8,56,69,45,42,45,41,,,,,,,58,59,4,45,57,25,30,,100,,,,,,,40,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=3&p=G858
Feb 18 2013,$3.089,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=496&y=2013&r=4&p=BA47,Tomas Berdych,Marseille,Ernests Gulbis,Tomas Berdych,Tomas Berdych,R16,132,19,71,76,39,22,39,20,,,,,,,65,28,8,67,77,59,23,,100,,,,,,,71,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=496&y=2013&r=4&p=BA47
Sep 13 2013,$1.868,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=496&y=2013&r=3&p=G858,Jarkko Nieminen,Marseille,Ernests Gulbis,Jarkko Nieminen,Ernests Gulbis,R32,52,7,75,87,70,39,70,66,,,,,,,82,40,1,57,60,57,12,,0,,,,,,,59,17,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=496&y=2013&r=3&p=G858
