p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
78.0,25.0,Grigor Dimitrov,$1.495,Grigor Dimitrov,Oct 29 2012,Brisbane,R16,Milos Raonic,false,66.0,cluster_6
67.0,21.0,Michal Przysiezny,$1.137,Milos Raonic,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,R64,Milos Raonic,false,67.0,cluster_4
70.0,21.0,Juan Martin Del Potro,$2.289,Juan Martin Del Potro,Sep 30 2013,Tokyo,F,Milos Raonic,false,68.0,cluster_4
62.0,24.0,Ivan Dodig,$1.524,Milos Raonic,Sep 30 2013,Tokyo,S,Milos Raonic,false,69.0,cluster_0
80.0,33.0,Sam Querrey,$2.289,Sam Querrey,Aug 12 2013,ATP World Tour Masters 1000 Paris,R16,Milos Raonic,false,70.0,cluster_5
56.0,21.0,Lukas Lacko,$1.131,Milos Raonic,Sep 30 2013,Tokyo,Q,Milos Raonic,false,71.0,cluster_0
59.0,14.0,Jeremy Chardy,$1.218,Milos Raonic,Sep 30 2013,Tokyo,R16,Milos Raonic,false,72.0,cluster_1
65.0,15.0,Go Soeda,$1.145,Milos Raonic,Sep 30 2013,Tokyo,R32,Milos Raonic,false,73.0,cluster_1
77.0,18.0,Tomas Berdych,$2.581,Milos Raonic,Sep 23 2013,Bangkok,F,Milos Raonic,false,74.0,cluster_6
78.0,32.0,Richard Gasquet,$2.067,Milos Raonic,Sep 23 2013,Bangkok,S,Milos Raonic,false,75.0,cluster_5
62.0,18.0,Feliciano Lopez,$1.506,Milos Raonic,Sep 23 2013,Bangkok,Q,Milos Raonic,false,76.0,cluster_1
64.0,30.0,Marinko Matosevic,$1.340,Milos Raonic,Sep 23 2013,Bangkok,R16,Milos Raonic,false,77.0,cluster_2
72.0,46.0,Novak Djokovic,$13.683,Novak Djokovic,Sep 13 2013,Davis Cup,Reverse Singles,Milos Raonic,false,78.0,cluster_3
69.0,31.0,Janko Tipsarevic,$1.578,Milos Raonic,Sep 13 2013,Davis Cup,Singles,Milos Raonic,false,79.0,cluster_2
62.0,35.0,Richard Gasquet,$1.780,Richard Gasquet,Aug 26 2013,US Open Slam,Round of 16,Milos Raonic,false,80.0,cluster_2
63.0,25.0,Feliciano Lopez,$1.437,Milos Raonic,Aug 26 2013,US Open Slam,Round of 32,Milos Raonic,false,81.0,cluster_0
52.0,35.0,Pablo Andujar,$1.081,Milos Raonic,Aug 26 2013,US Open Slam,Round of 64,Milos Raonic,false,82.0,cluster_7
58.0,26.0,Thomas Fabbiano,$1.064,Milos Raonic,Aug 26 2013,US Open Slam,Round of 128,Milos Raonic,false,83.0,cluster_0
